ticket_type,ticket_type_name,ticket_type_desc,inet_ticket_type_name,inet_ticket_type_desc,active,protected,host_ticket_type,host_qual_id,host_qual_name,ticket_type_category,class_id,sort_seq,upd_user,upd_datetime,comp_ind,comp_code,default_host_offer_id,default_host_seat_mask,orig_lbd_ticket_type,fantm_message_code,ms_seq_id
_S9,,,,,N,N,T-TYPE,73,_DU9,,,778,tm46,7/2/2007 14:37:43:324,N,,0,_S9,,,1047
_SA,Suite Deposit,Suite Deposit,Suite Deposit,Suite Deposit,Y,N,T-TYPE,38,_DUA,DEP,,743,SPUCHTA,4/8/2025 08:52:11:4672,N,,0,_SA,,,1048
_SB,Suite Ticket $140,Suite Ticket $140,Suite Ticket $140,Suite Ticket $140,Y,N,T-TYPE,39,_DUB,FP,,744,AKRALL,8/21/2023 11:22:47:392756,N,,0,_SB,,,1049
_SC,Suite Ticket $175,Suite Ticket $175,Suite Ticket $175,Suite Ticket $175,Y,N,T-TYPE,40,_DUC,FP,,745,KMYERS,6/27/2023 14:31:18:219945,N,,0,_SC,,,1050
_SD,Suite Discount,Suite Discount,Suite Discount,Suite Discount,Y,N,T-TYPE,41,_DUD,FP,,746,ECHALLMA,8/24/2021 10:02:38:276,N,,0,_SD,,,1051
_SE,Senior,,Senior,,Y,N,T-TYPE,42,_DUE,,,747,tm46,7/2/2007 14:37:43:324,N,,0,_SE,SEN,,1052
_SF,Suite Ticket $100,Suite Ticket $100,Suite Ticket $100,Suite Ticket $100,Y,N,T-TYPE,43,_DUF,FP,,748,KMYERS,5/10/2023 12:42:40:417964,N,,0,_SF,,,1053
_SG,Suite Ticket $150,Suite Ticket $150,Suite Ticket $150,Suite Ticket $150,Y,N,T-TYPE,44,_DUG,FP,,749,KMYERS,5/10/2023 12:40:06:475784,N,,0,_SG,,,1054
_SH,Suite Ticket $145,Suite Ticket $145,Suite Ticket $145,Suite Ticket $145,Y,N,T-TYPE,45,_DUH,FP,,750,KMYERS,2/17/2023 11:55:53:220634,N,,0,_SH,,,1055
_SI,Suite Individual,Suite Individual Ticket,Suite Individual,Suite Individual Ticket,Y,N,T-TYPE,46,_DUI,ST,,751,SPUCHTA,3/25/2025 09:24:38:541182,N,,0,_SI,,,1056
_SJ,Special 20% Off,Special 20% Off,Special 20% Off,Special 20% Off,Y,N,T-TYPE,47,_DUJ,FP,,752,KMYERS,4/28/2023 10:26:20:808216,N,,0,_SJ,,,1057
_SK,Speical 10% Off,Special 10% Off,Speical 10% Off,Special 10% Off,Y,N,T-TYPE,48,_DUK,FP,,753,KMYERS,6/10/2023 12:38:41:161116,N,,0,_SK,,,1058
_SL,Suite Ticket $187.50,Suite Ticket $187.50,Suite Ticket $187.50,Suite Ticket $187.50,Y,N,T-TYPE,49,_DUL,FP,,754,KMYERS,6/12/2023 10:01:49:83838,N,,0,_SL,,,1059
_SM,Suite Ticket 218.75,Suite Ticket $218.75,Suite Ticket 218.75,Suite Ticket $218.75,Y,N,T-TYPE,50,_DUM,FP,,755,KMYERS,6/12/2023 10:01:49:86349,N,,0,_SM,,,1060
_SN,Suite Ticket $125,Suite Ticket $125,Suite Ticket $125,Suite Ticket $125,Y,N,T-TYPE,51,_DUN,FP,,756,KMYERS,6/7/2023 06:09:52:127613,N,,0,_SN,,,1061
_SO,Suite Ticket $250,Suite Ticket $250,Suite Ticket $250,Suite Ticket $250,Y,N,T-TYPE,52,_DUO,FP,,757,KMYERS,3/8/2023 09:02:20:210526,N,,0,_SO,,,1062
_SP,Suite Ticket $120,Suite Ticket $120,Suite Ticket $120,Suite Ticket $120,Y,N,T-TYPE,53,_DUP,FP,,758,KMYERS,3/7/2023 09:25:50:458329,N,,0,_SP,,,1063
_SQ,Suite Ticket $80,Suite Ticket $80,Suite Ticket $80,Suite Ticket $80,Y,N,T-TYPE,54,_DUQ,FP,,759,KMYERS,3/7/2023 09:25:50:479265,N,,0,_SQ,,,1064
_SR,Standing Room Only,Standing Room Only,Standing Room Only,Standing Room Only,Y,N,T-TYPE,55,_DUR,FP,,760,KMYERS,7/18/2022 07:01:53:649725,N,,0,_SR,,,1065
_SS,Endzone SRO,Endzone SRO,Endzone SRO,Endzone SRO,Y,N,T-TYPE,56,_DUS,FP,,761,KMYERS,8/9/2022 07:33:02:39187,N,,0,_SS,,,1066
_ST,Suite Ticket $200,Suite Ticket $300,Suite Ticket $200,Suite Ticket $300,Y,N,T-TYPE,57,_DUT,FP,,762,KMYERS,2/3/2023 08:51:19:85787,N,,0,_ST,,,1067
_SU,Suite Ticket $300,Suite Ticket $300,Suite Ticket $300,Suite Ticket $300,Y,N,T-TYPE,58,_DUU,FP,,763,KMYERS,2/3/2023 08:51:19:883718,N,,0,_SU,,,1068
_SV,Suite Ticket $240,Suite Ticket $240,Suite Ticket $240,Suite Ticket $240,Y,N,T-TYPE,59,_DUV,FP,,764,KMYERS,2/6/2023 09:39:55:462585,N,,0,_SV,,,1069
_SW,Suite Ticket $280,Suite Ticket $280,Suite Ticket $280,Suite Ticket $280,Y,N,T-TYPE,60,_DUW,FP,,765,KMYERS,2/6/2023 09:41:52:416798,N,,0,_SW,,,1070
_SX,Suite Ticket $350,Suite Ticket $350,Suite Ticket $350,Suite Ticket $350,Y,N,T-TYPE,61,_DUX,FP,,766,KMYERS,2/8/2023 06:47:48:345196,N,,0,_SX,,,1071
_SY,Suite Ticket $337.50,Suite Ticket $337.50,Suite Ticket $337.50,Suite Ticket $337.50,Y,N,T-TYPE,62,_DUY,FP,,767,KMYERS,2/16/2023 13:03:08:86532,N,,0,_SY,,,1072
_SZ,Suite Ticket $50,Suite Ticket $50,Suite Ticket $50,Suite Ticket $50,Y,N,T-TYPE,63,_DUZ,FP,,768,KMYERS,2/17/2023 05:52:54:071367,N,,0,_SZ,,,1073
_T,Group Top Caliber,Group Top Caliber,Group Top Caliber,Group Top Caliber,Y,N,T-TYPE,0,_AW_,GRP,,335,KMYERS,3/25/2022 11:46:49:715,N,,0,_T,,,1074
_T0,Group Top Caliber Additional,Group Top Caliber Additional,Group Top Caliber Additional,Group Top Caliber Additional,Y,N,T-TYPE,27,_AW0,GRP,,362,KMYERS,3/25/2022 11:46:49:732,N,,0,_T0,,,1075
_T1,Group Top Caliber FEVO Comp,roup Top Caliber FEVO Comp,roup Top Caliber FEVO Comp,roup Top Caliber FEVO Comp,Y,N,T-TYPE,28,_AW1,GRP,,363,KMYERS,3/25/2022 11:46:49:748,N,,0,_T1,,,1076
_T2,Group Top Caliber Prepaid,Group Top Caliber Prepaid,Group Top Caliber Prepaid,Group Top Caliber Prepaid,Y,N,T-TYPE,29,_AW2,GRP,,364,KMYERS,8/10/2022 08:39:08:099329,N,,0,_T2,,,1077
_T3,St James 25% Off Group,St James 25% Off Group,St James 25% Off Group,St James 25% Off Group,Y,N,T-TYPE,30,_AW3,GRP,,365,SPUCHTA,3/3/2025 13:37:02:835289,N,,0,_T3,,,1078
_T4,St James 20% Off Ticket,St James 20% Off Ticket,St James 20% Off Ticket,St James 20% Off Ticket,Y,N,T-TYPE,31,_AW4,FP,,366,KMYERS,2/6/2023 10:53:42:087237,N,,0,_T4,,,1079
_T5,St James 30% Off,St James 30% Off,St James 30% Off,St James 30% Off,Y,N,T-TYPE,32,_AW5,FP,,367,KMYERS,5/18/2023 15:16:38:72666,N,,0,_T5,,,1080
_T6,TSJ 10% Discount,TSJ 10% Discount,TSJ 10% Discount,TSJ 10% Discount,Y,N,T-TYPE,33,_AW6,FP,,368,KMYERS,2/8/2024 13:45:17:244143,N,,0,_T6,,,1081
_T7,FP: St. James 25% 250217,FP: St. James 25% 250217,FP: St. James 25% 250217,FP: St. James 25% 250217,Y,N,T-TYPE,34,_AW7,FP,,369,SPUCHTA,2/25/2025 08:35:00:908516,N,,0,_T7,,,1082
_T8,GRP: St. James 25% 250217,GRP: St. James 25% 250217,GRP: St. James 25% 250217,GRP: St. James 25% 250217,Y,N,T-TYPE,35,_AW8,GRP,,370,SPUCHTA,2/25/2025 08:35:00:937384,N,,0,_T8,,,1083
_T9,FP: St James 25% Off,FP: St James 25% Off,FP: St James 25% Off,FP: St James 25% Off,Y,N,T-TYPE,36,_AW9,FP,,371,SPUCHTA,3/3/2025 13:37:02:854852,N,,0,_T9,,,1084
_TA,TSJ Members on-site,,TSJ Members on-site,,Y,N,T-TYPE,1,_AWA,FP,,336,SPUCHTA,2/10/2025 12:00:04:297829,N,,0,_TA,,,1085
_TB,,,,,N,N,T-TYPE,2,_AWB,,,337,tm46,7/2/2007 14:37:43:23,N,,0,_TB,,,1086
_TC,,,,,N,N,T-TYPE,3,_AWC,,,338,tm46,7/2/2007 14:37:43:23,N,,0,_TC,,,1087
_TD,,,,,N,N,T-TYPE,4,_AWD,,,339,tm46,7/2/2007 14:37:43:23,N,,0,_TD,,,1088
_TE,,,,,N,N,T-TYPE,5,_AWE,,,340,tm46,7/2/2007 14:37:43:23,N,,0,_TE,,,1089
_TF,,,,,N,N,T-TYPE,6,_AWF,,,341,tm46,7/2/2007 14:37:43:23,N,,0,_TF,,,1090
_TG,,,,,N,N,T-TYPE,7,_AWG,,,342,tm46,7/2/2007 14:37:43:23,N,,0,_TG,,,1091
_TH,,,,,N,N,T-TYPE,8,_AWH,,,343,tm46,7/2/2007 14:37:43:23,N,,0,_TH,,,1092
_TI,,,,,N,N,T-TYPE,9,_AWI,,,344,tm46,7/2/2007 14:37:43:23,N,,0,_TI,,,1093
_TJ,,,,,N,N,T-TYPE,10,_AWJ,,,345,tm46,7/2/2007 14:37:43:23,N,,0,_TJ,,,1094
_TK,,,,,N,N,T-TYPE,11,_AWK,,,346,tm46,7/2/2007 14:37:43:23,N,,0,_TK,,,1095
_TL,,,,,N,N,T-TYPE,12,_AWL,,,347,tm46,7/2/2007 14:37:43:23,N,,0,_TL,,,1096
_TM,,,,,N,N,T-TYPE,13,_AWM,,,348,tm46,7/2/2007 14:37:43:23,N,,0,_TM,,,1097
_TN,,,,,N,N,T-TYPE,14,_AWN,,,349,tm46,7/2/2007 14:37:43:23,N,,0,_TN,,,1098
_TO,,,,,N,N,T-TYPE,15,_AWO,,,350,tm46,7/2/2007 14:37:43:23,N,,0,_TO,,,1099
_TP,,,,,N,N,T-TYPE,16,_AWP,,,351,tm46,7/2/2007 14:37:43:23,N,,0,_TP,,,1100
_TQ,,,,,N,N,T-TYPE,17,_AWQ,,,352,SPUCHTA,2/16/2025 13:55:24:641923,N,,0,_TQ,,,1101
_TR,Group True Lacrosse Ticket,Group True Lacrosse Ticket,Group True Lacrosse Ticket,Group True Lacrosse Ticket,Y,N,T-TYPE,18,_AWR,GRP,,353,KMYERS,3/22/2023 13:44:39:139234,N,,0,_TR,,,1102
_TS,Group True Lax WP,Group True Lacrosse WP,Group True Lax WP,Group True Lacrosse WP,Y,N,T-TYPE,19,_AWS,GRP,,354,KMYERS,5/26/2023 08:46:28:403862,N,,0,_TS,,,1103
_TT,Group True 20% FEVO,Group True 20% FEVO,Group True 20% FEVO,Group True 20% FEVO,Y,N,T-TYPE,20,_AWT,GRP,,355,KMYERS,5/26/2023 11:55:04:624881,N,,0,_TT,,,1104
_TU,,,,,N,N,T-TYPE,21,_AWU,,,356,tm46,7/2/2007 14:37:43:23,N,,0,_TU,,,1105
_TV,,,,,N,N,T-TYPE,22,_AWV,,,357,tm46,7/2/2007 14:37:43:23,N,,0,_TV,,,1106
_TW,,,,,N,N,T-TYPE,23,_AWW,,,358,tm46,7/2/2007 14:37:43:23,N,,0,_TW,,,1107
_TX,,,,,N,N,T-TYPE,24,_AWX,,,359,tm46,7/2/2007 14:37:43:23,N,,0,_TX,,,1108
_TY,,,,,N,N,T-TYPE,25,_AWY,,,360,tm46,7/2/2007 14:37:43:23,N,,0,_TY,,,1109
_TZ,,,,,N,N,T-TYPE,26,_AWZ,,,361,tm46,7/2/2007 14:37:43:23,N,,0,_TZ,,,1110
_U,,,,,N,N,W-TYPE,37,_DU_,,,779,tm46,7/2/2007 14:37:43:324,N,,0,_U,,,1111
_U0,,,,,N,N,W-TYPE,64,_DU0,,,806,tm46,7/2/2007 14:37:43:324,N,,0,_U0,,,1112
_U1,,,,,N,N,W-TYPE,65,_DU1,,,807,tm46,7/2/2007 14:37:43:324,N,,0,_U1,,,1113
_U2,,,,,N,N,W-TYPE,66,_DU2,,,808,tm46,7/2/2007 14:37:43:324,N,,0,_U2,,,1114
_U3,,,,,N,N,W-TYPE,67,_DU3,,,809,tm46,7/2/2007 14:37:43:324,N,,0,_U3,,,1115
_U4,,,,,N,N,W-TYPE,68,_DU4,,,810,tm46,7/2/2007 14:37:43:324,N,,0,_U4,,,1116
_U5,,,,,N,N,W-TYPE,69,_DU5,,,811,tm46,7/2/2007 14:37:43:324,N,,0,_U5,,,1117
_U6,,,,,N,N,W-TYPE,70,_DU6,,,812,tm46,7/2/2007 14:37:43:324,N,,0,_U6,,,1118
_U7,,,,,N,N,W-TYPE,71,_DU7,,,813,tm46,7/2/2007 14:37:43:324,N,,0,_U7,,,1119
_U8,,,,,N,N,W-TYPE,72,_DU8,,,814,tm46,7/2/2007 14:37:43:324,N,,0,_U8,,,1120
_U9,,,,,N,N,W-TYPE,73,_DU9,,,815,tm46,7/2/2007 14:37:43:339,N,,0,_U9,,,1121
_UA,UPG to Field Seat,From GA to Field Seat,Upgrade to Field Seat,From GAto Field Seat,Y,N,W-TYPE,38,_DUA,UP,,780,SPUCHTA,2/10/2025 12:00:04:313025,N,,0,_UA,,,1122
_UB,UPG to Suite,From GA to Suite,Upgrade to Suite,From GA to Suite,Y,N,W-TYPE,39,_DUB,UP,,781,SPUCHTA,2/10/2025 12:00:04:327214,N,,0,_UB,,,1123
_UC,UPG to Reserved,From GA to North Reserved,Upgrade to Reserved,From GA to North Reserved,Y,N,W-TYPE,40,_DUC,UP,,782,SPUCHTA,2/10/2025 12:00:04:340662,N,,0,_UC,,,1124
_UD,UPG to Field Seat w M&G,,UPG to Field Seat w M&G,,Y,N,W-TYPE,41,_DUD,UP,,783,SPUCHTA,2/10/2025 12:00:04:361508,N,,0,_UD,,,1125
_UE,UPG to Suite w M&G,,UPG to Suite w M&G,,Y,N,W-TYPE,42,_DUE,UP,,784,SPUCHTA,2/10/2025 12:00:04:382872,N,,0,_UE,,,1126
_UF,ADD Meet & Greet,,ADD Meet & Greet,,Y,N,W-TYPE,43,_DUF,EXP,,785,SPUCHTA,2/10/2025 12:00:04:405489,N,,0,_UF,,,1127
_UG,,,,,N,N,W-TYPE,44,_DUG,,,786,tm46,7/2/2007 14:37:43:324,N,,0,_UG,,,1128
_UH,UPG to Reserved $45,UPG to Reserved $45,UPG to Reserved $45,UPG to Reserved $45,Y,N,W-TYPE,45,_DUH,UP,,787,SPUCHTA,2/16/2025 06:06:30:302871,N,,0,_UH,,,1129
_UI,,,,,N,N,W-TYPE,46,_DUI,,,788,tm46,7/2/2007 14:37:43:324,N,,0,_UI,,,1130
_UJ,,,,,N,N,W-TYPE,47,_DUJ,,,789,tm46,7/2/2007 14:37:43:324,N,,0,_UJ,,,1131
_UK,,,,,N,N,W-TYPE,48,_DUK,,,790,tm46,7/2/2007 14:37:43:324,N,,0,_UK,,,1132
_UL,Group ULAX Ticket,Group ULAX Ticket,Group ULAX Ticket,Group ULAX Ticket,Y,N,W-TYPE,49,_DUL,GRP,,791,KMYERS,3/25/2022 11:46:49:779,N,,0,_UL,,,1133
_UM,Group ULax Fevo Ticket,Group ULAX Fevo Ticket,Group ULax Fevo Ticket,Group ULAX Fevo Ticket,Y,N,W-TYPE,50,_DUM,GRP,,792,KMYERS,3/28/2022 10:53:58:745,N,,0,_UM,,,1134
_UN,Group Utah Summit WP,Group Utah Summit WP,Group Utah Summit WP,Group Utah Summit WP,Y,N,W-TYPE,51,_DUN,GRP,,793,KMYERS,4/12/2023 08:31:33:509939,N,,0,_UN,,,1135
_UO,All Access Field Seat Upgrade,All Access Field Seat Upgrade,All Access Field Seat Upgrade,All Access Field Seat Upgrade,Y,N,W-TYPE,52,_DUO,FP,,794,KMYERS,2/9/2024 12:06:55:410397,N,,0,_UO,,,1136
_UP,Field Seat Upgrade,Field Seat Upgrade,Field Seat Upgrade,Field Seat Upgrade,Y,N,W-TYPE,53,_DUP,FP,,795,KMYERS,2/9/2024 06:39:20:075268,N,,0,_UP,,,1137
_UQ,Group Field Seat Upgrade,Group Field Seat Upgrade,Group Field Seat Upgrade,Group Field Seat Upgrade,Y,N,W-TYPE,54,_DUQ,GRP,,796,KMYERS,2/9/2024 06:39:47:096199,N,,0,_UQ,,,1138
_UR,Fevo Field Seat Upgrade,Fevo Field Seat Upgrade,Fevo Field Seat Upgrade,Fevo Field Seat Upgrade,Y,N,W-TYPE,55,_DUR,GRP,,797,KMYERS,2/9/2024 06:45:01:11538,N,,0,_UR,,,1139
_US,USA Lacrosse Ticket,USA Lacrosse Ticket,USA Lacrosse Ticket,USA Lacrosse Ticket,Y,N,W-TYPE,56,_DUS,FP,,798,KMYERS,1/20/2023 11:51:30:698633,N,,0,_US,,,1140
_UT,USA Lacrosse Comp,USA Lacrosse Comp,USA Lacrosse Comp,USA Lacrosse Comp,Y,N,W-TYPE,57,_DUT,FP,,799,KMYERS,2/23/2023 08:42:21:199813,N,,0,_UT,,,1141
_UU,USA Lacrosse 2,USA Lacrosse 2,USA Lacrosse 2,USA Lacrosse 2,Y,N,W-TYPE,58,_DUU,FP,,800,KMYERS,6/14/2024 08:16:04:799115,N,,0,_UU,,,1142
_UV,,,,,N,N,W-TYPE,59,_DUV,,,801,tm46,7/2/2007 14:37:43:324,N,,0,_UV,,,1143
_UW,,,,,N,N,W-TYPE,60,_DUW,,,802,tm46,7/2/2007 14:37:43:324,N,,0,_UW,,,1144
_UX,,,,,N,N,W-TYPE,61,_DUX,,,803,tm46,7/2/2007 14:37:43:324,N,,0,_UX,,,1145
_UY,,,,,N,N,W-TYPE,62,_DUY,,,804,tm46,7/2/2007 14:37:43:324,N,,0,_UY,,,1146
_UZ,,,,,N,N,W-TYPE,63,_DUZ,,,805,tm46,7/2/2007 14:37:43:324,N,,0,_UZ,,,1147
_V,Variable Pricing,,,,Y,N,V-TYPE,0,_AW_,NEW,,260,TM61,2/6/2020 10:58:05:042,N,,0,VAR,,,1148
_W,Weekend Pass Deposit,Weekend Pass Deposit,Weekend Pass Deposit,Weekend Pass Deposit,Y,N,W-TYPE,0,_AW_,FP,,372,KMYERS,5/30/2022 12:49:51:53212,N,,0,_W,,,1149
_W0,,,,,N,N,W-TYPE,27,_AW0,,,399,tm46,7/2/2007 14:37:43:245,N,,0,_W0,,,1150
_W1,Weekend Pkg 10%,Weekend Pkg 10% Discount,Weekend Pkg 10%,Weekend Pkg 10% Discount,Y,N,W-TYPE,28,_AW1,GRP,,400,KMYERS,3/25/2022 11:42:45:271,N,,0,_W1,,,1151
_W2,Group Weekend Pkg 20%,Weekend Pkg 20% Discount,Group Weekend Pkg 20%,Weekend Pkg 20% Discount,Y,N,W-TYPE,29,_AW2,GRP,,401,KMYERS,3/25/2022 11:42:45:271,N,,0,_W2,,,1152
_W3,Group Weekend Pkg 30%,Weekend Pkg 30% Discount,Group Weekend Pkg 30%,Weekend Pkg 30% Discount,Y,N,W-TYPE,30,_AW3,GRP,,402,KMYERS,3/25/2022 11:42:45:287,N,,0,_W3,,,1153
_W4,Group Weekend Pkg 40%,Weekend Pkg 40% Discount,Group Weekend Pkg 40%,Weekend Pkg 40% Discount,Y,N,W-TYPE,31,_AW4,GRP,,403,KMYERS,3/25/2022 11:42:45:302,N,,0,_W4,,,1154
_W5,Group Weekend Pkg 50%,Weekend Pkg 50% Discount,Group Weekend Pkg 50%,Weekend Pkg 50% Discount,Y,N,W-TYPE,32,_AW5,GRP,,404,KMYERS,3/25/2022 11:42:45:318,N,,0,_W5,,,1155
_W6,,,,,N,N,W-TYPE,33,_AW6,,,405,tm46,7/2/2007 14:37:43:245,N,,0,_W6,,,1156
_W7,,,,,N,N,W-TYPE,34,_AW7,,,406,tm46,7/2/2007 14:37:43:245,N,,0,_W7,,,1157
_W8,,,,,N,N,W-TYPE,35,_AW8,,,407,tm46,7/2/2007 14:37:43:245,N,,0,_W8,,,1158
_W9,,,,,N,N,W-TYPE,36,_AW9,,,408,tm46,7/2/2007 14:37:43:245,N,,0,_W9,,,1159
_WA,Group Weekend Pkg 30% New,Group Weekend Pkg 30% New,Group Weekend Pkg 30% New,Group Weekend Pkg 30% New,Y,N,W-TYPE,1,_AWA,GRP,,373,KMYERS,3/25/2022 11:42:45:334,N,,0,_WA,,,1160
_WB,Group Weekend Pass,Group Weekend Pass,Group Weekend Pass,Group Weekend Pass,Y,N,W-TYPE,2,_AWB,GRP,,374,KMYERS,1/3/2023 12:28:04:785513,N,,0,_WB,,,1161
_WC,,,,,N,N,W-TYPE,3,_AWC,,,375,tm46,7/2/2007 14:37:43:23,N,,0,_WC,,,1162
_WD,,,,,N,N,W-TYPE,4,_AWD,,,376,tm46,7/2/2007 14:37:43:23,N,,0,_WD,,,1163
_WE,,,,,N,N,W-TYPE,5,_AWE,,,377,tm46,7/2/2007 14:37:43:23,N,,0,_WE,,,1164
_WF,,,,,N,N,W-TYPE,6,_AWF,,,378,tm46,7/2/2007 14:37:43:23,N,,0,_WF,,,1165
_WG,,,,,N,N,W-TYPE,7,_AWG,,,379,tm46,7/2/2007 14:37:43:23,N,,0,_WG,,,1166
_WH,,,,,N,N,W-TYPE,8,_AWH,,,380,tm46,7/2/2007 14:37:43:23,N,,0,_WH,,,1167
_WI,,,,,N,N,W-TYPE,9,_AWI,,,381,tm46,7/2/2007 14:37:43:245,N,,0,_WI,,,1168
_WJ,P: Weekend Pass 20% Disc,Weekend Pass 20% Discount,P: Weekend Pass 20% Disc,Weekend Pass 20% Discount,Y,N,W-TYPE,10,_AWJ,PK,,382,SPUCHTA,3/17/2025 11:01:06:476953,N,,0,_WJ,,,1169
_WK,P: Weekend Pass,Package: Weekend Pass,P: Weekend Pass,Package: Weekend Pass,Y,N,W-TYPE,11,_AWK,PK,,383,SPUCHTA,3/17/2025 11:01:06:488004,N,,0,_WK,,,1170
_WL,Weekend Package New,Weekend Package New,Weekend Package New,Weekend Package New,N,N,W-TYPE,12,_AWL,FP,,384,SPUCHTA,3/9/2025 11:59:39:002477,N,,0,_WL,,,1171
_WM,Group Weekend Pacakge New,Group Weekend Package New,Group Weekend Pacakge New,Group Weekend Package New,Y,N,W-TYPE,13,_AWM,GRP,,385,KMYERS,3/6/2023 07:25:07:181141,N,,0,_WM,,,1172
_WN,Weekend Pass Special,Weekend Pass Special,Weekend Pass Special,Weekend Pass Special,Y,N,W-TYPE,14,_AWN,FP,,386,KMYERS,4/28/2023 10:22:22:048875,N,,0,_WN,,,1173
_WO,,,,,N,N,W-TYPE,15,_AWO,,,387,tm46,7/2/2007 14:37:43:245,N,,0,_WO,,,1174
_WP,Weekend Package Presale,Weekend Package Presale,Weekend Package Presale,Weekend Package Presale,Y,N,W-TYPE,16,_AWP,FP,,388,KMYERS,1/10/2023 10:29:22:725646,N,,0,_WP,,,1175
_WQ,Group Weekend Package Presale,Group Weekend Package Presale,Group Weekend Package Presale,Group Weekend Package Presale,Y,N,W-TYPE,17,_AWQ,GRP,,389,KMYERS,1/24/2023 09:19:11:528093,N,,0,_WQ,,,1176
_WR,,,,,N,N,W-TYPE,18,_AWR,,,390,tm46,7/2/2007 14:37:43:245,N,,0,_WR,,,1177
_WS,,,,,N,N,W-TYPE,19,_AWS,,,391,tm46,7/2/2007 14:37:43:245,N,,0,_WS,,,1178
_WT,,,,,N,N,W-TYPE,20,_AWT,,,392,tm46,7/2/2007 14:37:43:245,N,,0,_WT,,,1179
_WU,,,,,N,N,W-TYPE,21,_AWU,,,393,tm46,7/2/2007 14:37:43:245,N,,0,_WU,,,1180
_WV,,,,,N,N,W-TYPE,22,_AWV,,,394,tm46,7/2/2007 14:37:43:245,N,,0,_WV,,,1181
_WW,,,,,N,N,W-TYPE,23,_AWW,,,395,tm46,7/2/2007 14:37:43:245,N,,0,_WW,,,1182
_WX,,,,,N,N,W-TYPE,24,_AWX,,,396,tm46,7/2/2007 14:37:43:245,N,,0,_WX,,,1183
_WY,,,,,N,N,W-TYPE,25,_AWY,,,397,tm46,7/2/2007 14:37:43:245,N,,0,_WY,,,1184
_WZ,,,,,N,N,W-TYPE,26,_AWZ,,,398,tm46,7/2/2007 14:37:43:245,N,,0,_WZ,,,1185
_X,,,,,N,N,ADULT,74,_X7_,,,816,tm46,7/2/2007 14:37:43:339,N,,0,_X,,,1186
_X0,,,,,N,N,ADULT,101,_X70,,,843,tm46,7/2/2007 14:37:43:339,N,,0,_X0,,,1187
_X1,,,,,N,N,ADULT,102,_X71,,,844,tm46,7/2/2007 14:37:43:339,N,,0,_X1,,,1188
_X2,,,,,N,N,ADULT,103,_X72,,,845,tm46,7/2/2007 14:37:43:339,N,,0,_X2,,,1189
_X3,,,,,N,N,ADULT,104,_X73,,,846,tm46,7/2/2007 14:37:43:339,N,,0,_X3,,,1190
_X4,,,,,N,N,ADULT,105,_X74,,,847,tm46,7/2/2007 14:37:43:339,N,,0,_X4,,,1191
_X5,,,,,N,N,ADULT,106,_X75,,,848,tm46,7/2/2007 14:37:43:339,N,,0,_X5,,,1192
_X6,,,,,N,N,ADULT,107,_X76,,,849,tm46,7/2/2007 14:37:43:339,N,,0,_X6,,,1193
_X7,,,,,N,N,ADULT,108,_X77,,,850,tm46,7/2/2007 14:37:43:339,N,,0,_X7,,,1194
_X8,,,,,N,N,ADULT,109,_X78,,,851,tm46,7/2/2007 14:37:43:339,N,,0,_X8,,,1195
_X9,,,,,N,N,ADULT,110,_X79,,,852,tm46,7/2/2007 14:37:43:339,N,,0,_X9,,,1196
_XA,,,,,N,N,ADULT,75,_X7A,,,817,tm46,7/2/2007 14:37:43:339,N,,0,_XA,,,1197
_XB,,,,,N,N,ADULT,76,_X7B,,,818,tm46,7/2/2007 14:37:43:339,N,,0,_XB,,,1198
_XC,,,,,N,N,ADULT,77,_X7C,,,819,tm46,7/2/2007 14:37:43:339,N,,0,_XC,,,1199
_XD,,,,,N,N,ADULT,78,_X7D,,,820,tm46,7/2/2007 14:37:43:339,N,,0,_XD,,,1200
_XE,,,,,N,N,ADULT,79,_X7E,,,821,tm46,7/2/2007 14:37:43:339,N,,0,_XE,,,1201
_XF,,,,,N,N,ADULT,80,_X7F,,,822,tm46,7/2/2007 14:37:43:339,N,,0,_XF,,,1202
_XG,,,,,N,N,ADULT,81,_X7G,,,823,tm46,7/2/2007 14:37:43:339,N,,0,_XG,,,1203
_XH,,,,,N,N,ADULT,82,_X7H,,,824,tm46,7/2/2007 14:37:43:339,N,,0,_XH,,,1204
_XI,,,,,N,N,ADULT,83,_X7I,,,825,tm46,7/2/2007 14:37:43:339,N,,0,_XI,,,1205
_XJ,,,,,N,N,ADULT,84,_X7J,,,826,tm46,7/2/2007 14:37:43:339,N,,0,_XJ,,,1206
_XK,,,,,N,N,ADULT,85,_X7K,,,827,tm46,7/2/2007 14:37:43:339,N,,0,_XK,,,1207
_XL,,,,,N,N,ADULT,86,_X7L,,,828,tm46,7/2/2007 14:37:43:339,N,,0,_XL,,,1208
_XM,,,,,N,N,ADULT,87,_X7M,,,829,tm46,7/2/2007 14:37:43:339,N,,0,_XM,,,1209
_XN,,,,,N,N,ADULT,88,_X7N,,,830,tm46,7/2/2007 14:37:43:339,N,,0,_XN,,,1210
_XO,,,,,N,N,ADULT,89,_X7O,,,831,tm46,7/2/2007 14:37:43:339,N,,0,_XO,,,1211
_XP,,,,,N,N,ADULT,90,_X7P,,,832,tm46,7/2/2007 14:37:43:339,N,,0,_XP,,,1212
