event_name,section_name,row_name,seat_num,last_seat,num_seats,price_code,price,block_full_price,class_name,qualifier_state_names,status,kill,quality
250614A,NB,5,15,35,21,D,41,861,OPEN,,AVAIL,N,50
250614A,NB,1,15,30,16,D,41,656,OPEN,,AVAIL,N,50
250614A,NB,22,4,37,34,E,33,1122,DRESS,,AVAIL,N,60
250614A,NB,22,1,2,2,E,33,66,DRESS,,AVAIL,N,60
250614A,NB,24,1,37,37,E,33,1221,DRESS,,AVAIL,N,60
250614A,NB,20,1,37,37,E,33,1221,DRESS,,AVAIL,N,60
250614A,NB,21,1,37,37,E,33,1221,DIST-OPEN,,AVAIL,N,60
250614A,NB,11,6,31,26,D,41,1066,DIST-OPEN,,AVAIL,N,50
250614A,NB,25,3,34,32,E,33,1056,DIST-OPEN,,AVAIL,N,60
250614A,NB,19,1,33,33,E,33,1089,DIST-OPEN,,AVAIL,N,60
250614A,NB,23,1,37,37,E,33,1221,DIST-OPEN,,AVAIL,N,60
250614A,NB,12,1,37,37,D,41,1517,DIST-OPEN,,AVAIL,N,50
250614A,NB,4,15,35,21,D,41,861,OPEN,,AVAIL,N,50
250614A,NB,17,17,35,19,E,33,627,DIST-OPEN,,AVAIL,N,60
250614A,NB,18,1,35,35,E,33,1155,DRESS,,AVAIL,N,60
250614A,NB,3,15,37,23,D,41,943,OPEN,,AVAIL,N,50
250614A,NB,2,23,37,15,D,41,615,OPEN,,AVAIL,N,50
250614A,NC,23,26,37,12,C,45,540,DIST-OPEN,,AVAIL,N,80
250614A,NC,25,1,9,9,C,45,405,DIST-OPEN,,AVAIL,N,80
250614A,NC,23,1,12,12,C,45,540,DIST-OPEN,,AVAIL,N,80
250614A,NC,7,5,11,7,B,52,364,DIST-OPEN,,AVAIL,N,70
250614A,NC,13,1,33,33,C,45,1485,DIST-OPEN,,AVAIL,N,80
250614A,NC,17,1,37,37,C,45,1665,DIST-OPEN,,AVAIL,N,80
250614A,NC,24,1,12,12,C,45,540,DRESS,,AVAIL,N,80
250614A,NC,8,1,37,37,B,52,1924,DRESS,,AVAIL,N,70
250614A,NC,15,1,37,37,C,45,1665,DIST-OPEN,,AVAIL,N,80
250614A,NC,11,1,37,37,B,52,1924,DIST-OPEN,,AVAIL,N,70
250614A,NC,10,1,37,37,B,52,1924,DRESS,,AVAIL,N,70
250614A,NC,22,1,37,37,C,45,1665,DRESS,,AVAIL,N,80
250614A,NC,20,1,37,37,C,45,1665,DRESS,,AVAIL,N,80
250614A,NC,14,1,37,37,C,45,1665,DRESS,,AVAIL,N,80
250614A,NC,4,25,37,13,B,52,676,DRESS,,AVAIL,N,70
250614A,NC,6,25,37,13,B,52,676,DRESS,,AVAIL,N,70
250614A,NC,2,25,37,13,B,52,676,DRESS,,AVAIL,N,70
250614A,NC,4,1,13,13,B,52,676,DRESS,,AVAIL,N,70
250614A,NC,1,29,33,5,B,52,260,DIST-OPEN,,AVAIL,N,70
250614A,NC,3,25,37,13,B,52,676,DIST-OPEN,,AVAIL,N,70
250614A,NC,9,1,37,37,B,52,1924,DIST-OPEN,,AVAIL,N,70
250614A,NC,5,25,37,13,B,52,676,DIST-OPEN,,AVAIL,N,70
250614A,NC,5,1,13,13,B,52,676,DIST-OPEN,,AVAIL,N,70
250614A,NC,19,1,37,37,C,45,1665,DIST-OPEN,,AVAIL,N,80
250614A,NC,18,1,37,37,C,45,1665,DRESS,,AVAIL,N,80
250614A,NC,24,26,37,12,C,45,540,DRESS,,AVAIL,N,80
250614A,NC,3,1,13,13,B,52,676,DIST-OPEN,,AVAIL,N,70
250614A,NC,7,25,37,13,B,52,676,DIST-OPEN,,AVAIL,N,70
250614A,NC,21,1,37,37,C,45,1665,DIST-OPEN,,AVAIL,N,80
250614A,NC,25,29,37,9,C,45,405,DIST-OPEN,,AVAIL,N,80
250614A,NC,16,1,37,37,C,45,1665,DRESS,,AVAIL,N,80
250614A,NC,6,5,13,9,B,52,468,DRESS,,AVAIL,N,70
250614A,NC,2,1,13,13,B,52,676,DRESS,,AVAIL,N,70
250614A,NC,12,1,37,37,B,52,1924,DRESS,,AVAIL,N,70
250614A,ND,23,28,37,10,C,45,450,DIST-OPEN,,AVAIL,N,100
250614A,ND,11,5,37,33,B,52,1716,DIST-OPEN,,AVAIL,N,90
250614A,ND,17,6,35,30,C,45,1350,DIST-OPEN,,AVAIL,N,100
250614A,ND,6,12,14,3,B,52,156,DRESS,,AVAIL,N,90
250614A,ND,18,5,33,29,C,45,1305,DRESS,,AVAIL,N,100
250614A,ND,13,14,14,1,C,45,45,DIST-OPEN,,AVAIL,N,100
250614A,ND,16,5,35,31,C,45,1395,DRESS,,AVAIL,N,100
250614A,ND,4,13,14,2,B,52,104,DRESS,,AVAIL,N,90
250614A,ND,8,5,14,10,B,52,520,DRESS,,AVAIL,N,90
250614A,ND,6,1,2,2,B,52,104,DRESS,,AVAIL,N,90
250614A,ND,12,5,37,33,B,52,1716,DRESS,,AVAIL,N,90
250614A,ND,3,5,14,10,B,52,520,DIST-OPEN,,AVAIL,N,90
250614A,ND,2,1,14,14,B,52,728,DIST-OPEN,,AVAIL,N,90
250614A,ND,19,1,33,33,C,45,1485,DIST-OPEN,,AVAIL,N,100
250614A,ND,14,14,14,1,C,45,45,DIST-OPEN,,AVAIL,N,100
250614A,ND,7,5,14,10,B,52,520,DIST-OPEN,,AVAIL,N,90
250614A,ND,16,1,4,4,C,45,180,OPEN,,AVAIL,N,100
250614A,ND,8,21,21,1,B,52,52,OPEN,,AVAIL,N,90
250614A,ND,22,1,37,37,C,45,1665,DRESS,,AVAIL,N,100
250614A,ND,1,6,12,7,B,52,364,DIST-OPEN,,AVAIL,N,90
250614A,ND,5,3,14,12,B,52,624,DIST-OPEN,,AVAIL,N,90
250614A,ND,21,1,37,37,C,45,1665,DIST-OPEN,,AVAIL,N,100
250614A,ND,15,7,35,29,C,45,1305,DIST-OPEN,,AVAIL,N,100
250614A,ND,24,1,37,37,C,45,1665,DIST-OPEN,,AVAIL,N,100
250614A,ND,25,3,37,35,C,45,1575,DIST-OPEN,,AVAIL,N,100
250614A,ND,23,1,25,25,C,45,1125,DIST-OPEN,,AVAIL,N,100
250614A,ND,20,1,37,37,C,45,1665,DRESS,,AVAIL,N,100
250614A,NE,21,1,36,36,C,45,1620,DIST-OPEN,,AVAIL,N,120
250614A,NE,19,1,36,36,C,45,1620,DIST-OPEN,,AVAIL,N,120
250614A,NE,16,6,36,31,C,45,1395,DRESS,,AVAIL,N,120
250614A,NE,24,1,36,36,C,45,1620,DRESS,,AVAIL,N,120
250614A,NE,12,11,36,26,B,52,1352,DRESS,,AVAIL,N,110
250614A,NE,22,1,36,36,C,45,1620,DRESS,,AVAIL,N,120
250614A,NE,11,1,36,36,B,52,1872,DIST-OPEN,,AVAIL,N,110
250614A,NE,14,27,36,10,C,45,450,OPEN,,AVAIL,N,120
250614A,NE,6,1,4,4,B,52,208,OPEN,,AVAIL,N,110
250614A,NE,23,1,36,36,C,45,1620,DIST-OPEN,,AVAIL,N,120
250614A,NE,15,5,36,32,C,45,1440,DIST-OPEN,,AVAIL,N,120
250614A,NE,18,1,36,36,C,45,1620,DRESS,,AVAIL,N,120
250614A,NE,20,1,36,36,C,45,1620,DRESS,,AVAIL,N,120
250614A,NE,17,1,36,36,C,45,1620,DIST-OPEN,,AVAIL,N,120
250614A,NF,5,19,37,19,D,41,779,DIST-OPEN,,AVAIL,N,130
250614A,NF,17,1,37,37,E,33,1221,DIST-OPEN,,AVAIL,N,140
250614A,NF,3,1,37,37,D,41,1517,DIST-OPEN,,AVAIL,N,130
250614A,NF,24,3,18,16,E,33,528,DRESS,,AVAIL,N,140
250614A,NF,15,5,37,33,E,33,1089,DIST-OPEN,,AVAIL,N,140
250614A,NF,7,5,5,1,D,41,41,DIST-OPEN,,AVAIL,N,130
250614A,NF,8,5,37,33,D,41,1353,DIST-OPEN,,AVAIL,N,130
250614A,NF,6,1,37,37,D,41,1517,DIST-OPEN,,AVAIL,N,130
250614A,NF,22,1,15,15,E,33,495,DRESS,,AVAIL,N,140
250614A,NF,1,29,37,9,D,41,369,DIST-OPEN,,AVAIL,N,130
250614A,NF,7,7,8,2,D,41,82,DIST-OPEN,,AVAIL,N,130
250614A,NF,13,15,16,2,E,33,66,DIST-OPEN,,AVAIL,N,140
250614A,NF,21,5,37,33,E,33,1089,DIST-OPEN,,AVAIL,N,140
250614A,NF,12,3,37,35,D,41,1435,DRESS,,AVAIL,N,130
250614A,NF,24,21,37,17,E,33,561,DRESS,,AVAIL,N,140
250614A,NF,7,19,35,17,D,41,697,DIST-OPEN,,AVAIL,N,130
250614A,NF,1,1,18,18,D,41,738,DIST-OPEN,,AVAIL,N,130
250614A,NF,4,3,37,35,D,41,1435,DIST-OPEN,,AVAIL,N,130
250614A,NF,23,1,37,37,E,33,1221,DIST-OPEN,,AVAIL,N,140
250614A,NF,5,1,13,13,D,41,533,DIST-OPEN,,AVAIL,N,130
250614A,NF,13,1,1,1,E,33,33,DIST-OPEN,,AVAIL,N,140
250614A,NF,25,21,37,17,E,33,561,DIST-OPEN,,AVAIL,N,140
250614A,NF,19,1,37,37,E,33,1221,DIST-OPEN,,AVAIL,N,140
250614A,NF,25,6,17,12,E,33,396,DIST-OPEN,,AVAIL,N,140
250614A,NF,9,5,14,10,D,41,410,DIST-OPEN,,AVAIL,N,130
250614A,NF,25,1,3,3,E,33,99,DIST-OPEN,,AVAIL,N,140
250614A,NF,2,1,37,37,D,41,1517,DIST-OPEN,,AVAIL,N,130
250614A,NF,13,5,12,8,E,33,264,DIST-OPEN,,AVAIL,N,140
250614A,NF,13,23,37,15,E,33,495,DIST-OPEN,,AVAIL,N,140
250614A,NF,16,1,37,37,E,33,1221,DRESS,,AVAIL,N,140
250614A,NF,10,5,37,33,D,41,1353,DIST-OPEN,,AVAIL,N,130
250614A,NF,14,5,37,33,E,33,1089,DRESS,,AVAIL,N,140
250614A,NF,22,18,37,20,E,33,660,DRESS,,AVAIL,N,140
250614A,NF,18,1,37,37,E,33,1221,DRESS,,AVAIL,N,140
250614A,NF,9,19,37,19,D,41,779,DIST-OPEN,,AVAIL,N,130
250614A,NF,7,12,12,1,D,41,41,DIST-OPEN,,AVAIL,N,130
250614A,NF,20,1,37,37,E,33,1221,DRESS,,AVAIL,N,140
250614A,NF,11,3,37,35,D,41,1435,DIST-OPEN,,AVAIL,N,130
250614A,NG,23,5,37,33,F,26,858,DIST-OPEN,,AVAIL,N,160
250614A,NG,11,1,10,10,F,26,260,DIST-OPEN,,AVAIL,N,150
250614A,NG,9,1,37,37,F,26,962,DIST-OPEN,,AVAIL,N,150
250614A,NG,3,1,7,7,F,26,182,OPEN,,AVAIL,N,150
250614A,NG,2,1,10,10,F,26,260,OPEN,,AVAIL,N,150
250614A,NG,1,3,10,8,F,26,208,OPEN,,AVAIL,N,150
250614A,NG,16,1,37,37,F,26,962,PLAYERS,,AVAIL,N,160
250614A,NG,14,1,6,6,F,26,156,DRESS,,AVAIL,N,160
250614A,NG,8,11,37,27,F,26,702,DRESS,,AVAIL,N,150
250614A,NG,18,3,37,35,F,26,910,PLAYERS,,AVAIL,N,160
250614A,NG,14,8,37,30,F,26,780,PLAYERS,,AVAIL,N,160
250614A,NG,17,1,17,17,F,26,442,DIST-OPEN,,AVAIL,N,160
250614A,NG,12,1,37,37,F,26,962,PLAYERS,,AVAIL,N,150
250614A,NG,24,1,37,37,F,26,962,DOQ-VETTX1HOLD,VETTX1HOLD,AVAIL,N,160
250614A,NG,25,28,37,10,F,26,260,DOQ-VETTX1HOLD,VETTX1HOLD,AVAIL,N,160
250614A,NG,20,1,37,37,F,26,962,PLAYERS,,AVAIL,N,160
250614A,NG,21,1,37,37,F,26,962,DIST-OPEN,,AVAIL,N,160
250614A,NG,15,1,37,37,F,26,962,DIST-OPEN,,AVAIL,N,160
250614A,NG,7,4,37,34,F,26,884,DIST-OPEN,,AVAIL,N,150
250614A,NG,10,4,37,34,F,26,884,PLAYERS,,AVAIL,N,150
250614A,NG,22,1,37,37,F,26,962,DRESS,,AVAIL,N,160
250614A,NG,11,12,37,26,F,26,676,DIST-OPEN,,AVAIL,N,150
250614A,NG,19,1,37,37,F,26,962,DIST-OPEN,,AVAIL,N,160
250614A,SA,21,1,36,36,E,33,1188,FUTURE,,AVAIL,N,180
250614A,SA,16,1,36,36,E,33,1188,FUTURE,,AVAIL,N,180
250614A,SA,6,1,14,14,D,41,574,FUTURE,,AVAIL,N,170
250614A,SA,22,1,36,36,E,33,1188,FUTURE,,AVAIL,N,180
250614A,SA,18,1,36,36,E,33,1188,FUTURE,,AVAIL,N,180
250614A,SA,14,1,36,36,E,33,1188,FUTURE,,AVAIL,N,180
250614A,SA,13,1,36,36,E,33,1188,FUTURE,,AVAIL,N,180
250614A,SA,10,1,14,14,D,41,574,FUTURE,,AVAIL,N,170
250614A,SA,9,1,36,36,D,41,1476,FUTURE,,AVAIL,N,170
250614A,SA,11,1,36,36,D,41,1476,FUTURE,,AVAIL,N,170
250614A,SA,5,22,36,15,D,41,615,FUTURE,,AVAIL,N,170
250614A,SA,4,1,14,14,D,41,574,FUTURE,,AVAIL,N,170
250614A,SA,7,1,14,14,D,41,574,FUTURE,,AVAIL,N,170
250614A,SA,8,1,14,14,D,41,574,FUTURE,,AVAIL,N,170
250614A,SA,7,22,36,15,D,41,615,FUTURE,,AVAIL,N,170
250614A,SA,5,1,14,14,D,41,574,FUTURE,,AVAIL,N,170
250614A,SA,20,1,36,36,E,33,1188,FUTURE,,AVAIL,N,180
250614A,SA,15,1,36,36,E,33,1188,FUTURE,,AVAIL,N,180
250614A,SA,19,1,36,36,E,33,1188,FUTURE,,AVAIL,N,180
250614A,SA,8,22,36,15,D,41,615,FUTURE,,AVAIL,N,170
250614A,SA,12,1,36,36,E,33,1188,FUTURE,,AVAIL,N,180
250614A,SA,4,22,36,15,D,41,615,FUTURE,,AVAIL,N,170
250614A,SA,6,22,36,15,D,41,615,FUTURE,,AVAIL,N,170
250614A,SA,17,1,36,36,E,33,1188,FUTURE,,AVAIL,N,180
250614A,SA,10,22,36,15,D,41,615,FUTURE,,AVAIL,N,170
250614A,SB,20,1,37,37,E,33,1221,FUTURE,,AVAIL,N,200
250614A,SB,22,1,37,37,E,33,1221,FUTURE,,AVAIL,N,200
250614A,SB,18,3,37,35,E,33,1155,FUTURE,,AVAIL,N,200
250614A,SB,11,1,37,37,D,41,1517,FUTURE,,AVAIL,N,190
250614A,SB,10,3,37,35,D,41,1435,FUTURE,,AVAIL,N,190
250614A,SB,21,1,37,37,E,33,1221,FUTURE,,AVAIL,N,200
250614A,SB,17,3,37,35,E,33,1155,FUTURE,,AVAIL,N,200
250614A,SB,19,1,37,37,E,33,1221,FUTURE,,AVAIL,N,200
250614A,SC,7,25,37,13,B,52,676,FUTURE,,AVAIL,N,220
250614A,SC,10,25,37,13,B,52,676,FUTURE,,AVAIL,N,220
250614A,SC,4,25,35,11,B,52,572,FUTURE,,AVAIL,N,220
250614A,SC,20,1,37,37,C,45,1665,FUTURE,,AVAIL,N,230
250614A,SC,8,25,37,13,B,52,676,FUTURE,,AVAIL,N,220
250614A,SC,11,11,37,27,B,52,1404,FUTURE,,AVAIL,N,220
250614A,SC,8,11,13,3,B,52,156,FUTURE,,AVAIL,N,220
250614A,SC,9,11,13,3,B,52,156,FUTURE,,AVAIL,N,220
250614A,SC,21,26,37,12,C,45,540,FUTURE,,AVAIL,N,230
250614A,SC,21,1,12,12,C,45,540,FUTURE,,AVAIL,N,230
250614A,SC,22,3,10,8,C,45,360,FUTURE,,AVAIL,N,230
250614A,SC,5,11,13,3,B,52,156,FUTURE,,AVAIL,N,220
250614A,SC,6,11,13,3,B,52,156,FUTURE,,AVAIL,N,220
250614A,SC,7,11,13,3,B,52,156,FUTURE,,AVAIL,N,220
250614A,SC,5,25,37,13,B,52,676,FUTURE,,AVAIL,N,220
250614A,SC,10,11,13,3,B,52,156,FUTURE,,AVAIL,N,220
250614A,SC,4,11,13,3,B,52,156,FUTURE,,AVAIL,N,220
250614A,SC,ADA,1,12,12,B,52,624,DOQ-WHEELCHAIR,WCACC,AVAIL,N,210
250614A,SC,22,26,35,10,C,45,450,FUTURE,,AVAIL,N,230
250614A,SC,9,25,37,13,B,52,676,FUTURE,,AVAIL,N,220
250614A,SC,6,25,37,13,B,52,676,FUTURE,,AVAIL,N,220
250614A,SD,20,1,34,34,C,45,1530,FUTURE,,AVAIL,N,250
250614A,SD,6,1,14,14,B,52,728,FUTURE,,AVAIL,N,240
250614A,SD,11,1,14,14,B,52,728,FUTURE,,AVAIL,N,240
250614A,SD,5,1,14,14,B,52,728,FUTURE,,AVAIL,N,240
250614A,SD,19,1,14,14,C,45,630,FUTURE,,AVAIL,N,250
250614A,SD,4,12,14,3,B,52,156,FUTURE,,AVAIL,N,240
250614A,SD,8,3,14,12,B,52,624,FUTURE,,AVAIL,N,240
250614A,SD,15,1,14,14,C,45,630,FUTURE,,AVAIL,N,250
250614A,SD,13,3,14,12,C,45,540,FUTURE,,AVAIL,N,250
250614A,SD,17,1,14,14,C,45,630,FUTURE,,AVAIL,N,250
250614A,SD,21,1,34,34,C,45,1530,FUTURE,,AVAIL,N,250
250614A,SD,10,1,14,14,B,52,728,FUTURE,,AVAIL,N,240
250614A,SD,7,3,14,12,B,52,624,FUTURE,,AVAIL,N,240
250614A,SD,17,34,37,4,C,45,180,OPEN,,AVAIL,N,250
250614A,SD,9,1,14,14,B,52,728,FUTURE,,AVAIL,N,240
250614A,SD,22,1,34,34,C,45,1530,FUTURE,,AVAIL,N,250
250614A,SD,18,1,14,14,C,45,630,FUTURE,,AVAIL,N,250
250614A,SD,12,3,14,12,C,45,540,FUTURE,,AVAIL,N,250
250614A,SD,14,3,14,12,C,45,540,FUTURE,,AVAIL,N,250
250614A,SE,10,1,13,13,B,52,676,FUTURE,,AVAIL,N,260
250614A,SE,10,22,35,14,B,52,728,FUTURE,,AVAIL,N,260
250614A,SE,18,1,36,36,C,45,1620,FUTURE,,AVAIL,N,270
250614A,SE,6,22,36,15,B,52,780,FUTURE,,AVAIL,N,260
250614A,SE,4,3,13,11,B,52,572,FUTURE,,AVAIL,N,260
250614A,SE,9,1,13,13,B,52,676,FUTURE,,AVAIL,N,260
250614A,SE,19,1,36,36,C,45,1620,FUTURE,,AVAIL,N,270
250614A,SE,17,1,36,36,C,45,1620,FUTURE,,AVAIL,N,270
250614A,SE,9,22,36,15,B,52,780,FUTURE,,AVAIL,N,260
250614A,SE,20,1,36,36,C,45,1620,FUTURE,,AVAIL,N,270
250614A,SE,7,1,13,13,B,52,676,FUTURE,,AVAIL,N,260
250614A,SE,11,1,36,36,B,52,1872,FUTURE,,AVAIL,N,260
250614A,SE,5,1,13,13,B,52,676,FUTURE,,AVAIL,N,260
250614A,SE,5,22,36,15,B,52,780,FUTURE,,AVAIL,N,260
250614A,SE,22,25,40,16,C,45,720,FUTURE,,AVAIL,N,270
250614A,SE,8,1,13,13,B,52,676,FUTURE,,AVAIL,N,260
250614A,SE,16,1,36,36,C,45,1620,FUTURE,,AVAIL,N,270
250614A,SE,8,22,36,15,B,52,780,FUTURE,,AVAIL,N,260
250614A,SE,7,22,36,15,B,52,780,FUTURE,,AVAIL,N,260
250614A,SE,21,1,36,36,C,45,1620,FUTURE,,AVAIL,N,270
250614A,SE,4,26,31,6,B,52,312,FUTURE,,AVAIL,N,260
250614A,SE,6,1,13,13,B,52,676,FUTURE,,AVAIL,N,260
250614A,SE,14,1,36,36,C,45,1620,FUTURE,,AVAIL,N,270
250614A,SE,22,1,23,23,C,45,1035,FUTURE,,AVAIL,N,270
250614A,SE,13,1,36,36,C,45,1620,FUTURE,,AVAIL,N,270
250614A,SE,15,1,36,36,C,45,1620,FUTURE,,AVAIL,N,270
250614A,SE,12,1,36,36,C,45,1620,FUTURE,,AVAIL,N,270
250614A,SF,24,1,18,18,E,33,594,FUTURE,,AVAIL,N,300
250614A,SF,22,1,18,18,E,33,594,FUTURE,,AVAIL,N,300
250614A,SF,21,1,18,18,E,33,594,FUTURE,,AVAIL,N,290
250614A,SF,23,21,39,19,E,33,627,FUTURE,,AVAIL,N,300
250614A,SF,25,1,18,18,E,33,594,FUTURE,,AVAIL,N,300
250614A,SF,22,21,39,19,E,33,627,FUTURE,,AVAIL,N,300
250614A,SF,12,21,39,19,E,33,627,FUTURE,,AVAIL,N,290
250614A,SF,23,1,18,18,E,33,594,FUTURE,,AVAIL,N,300
250614A,SF,19,1,18,18,E,33,594,FUTURE,,AVAIL,N,290
250614A,SF,6,36,39,4,D,41,164,FUTURE,,AVAIL,N,280
250614A,SF,7,1,15,15,D,41,615,FUTURE,,AVAIL,N,280
250614A,SF,14,1,18,18,E,33,594,FUTURE,,AVAIL,N,290
250614A,SF,16,21,39,19,E,33,627,FUTURE,,AVAIL,N,290
250614A,SF,18,21,39,19,E,33,627,FUTURE,,AVAIL,N,290
250614A,SF,20,21,39,19,E,33,627,FUTURE,,AVAIL,N,290
250614A,SF,18,1,18,18,E,33,594,FUTURE,,AVAIL,N,290
250614A,SF,16,1,18,18,E,33,594,FUTURE,,AVAIL,N,290
250614A,SF,15,1,18,18,E,33,594,FUTURE,,AVAIL,N,290
250614A,SF,13,1,18,18,E,33,594,FUTURE,,AVAIL,N,290
250614A,SF,7,21,26,6,D,41,246,FUTURE,,AVAIL,N,280
250614A,SF,25,21,39,19,E,33,627,FUTURE,,AVAIL,N,300
250614A,SF,19,21,39,19,E,33,627,FUTURE,,AVAIL,N,290
250614A,SF,8,36,39,4,D,41,164,FUTURE,,AVAIL,N,280
250614A,SF,8,1,15,15,D,41,615,FUTURE,,AVAIL,N,280
250614A,SF,12,1,18,18,E,33,594,FUTURE,,AVAIL,N,290
250614A,SF,6,1,15,15,D,41,615,FUTURE,,AVAIL,N,280
250614A,SF,6,21,26,6,D,41,246,FUTURE,,AVAIL,N,280
250614A,SF,8,16,18,3,D,41,123,KILL,,AVAIL,Y,280
250614A,SF,7,16,18,3,D,41,123,KILL,,AVAIL,Y,280
250614A,SF,6,16,18,3,D,41,123,KILL,,AVAIL,Y,280
250614A,SF,24,21,39,19,E,33,627,FUTURE,,AVAIL,N,300
250614A,SF,7,36,39,4,D,41,164,FUTURE,,AVAIL,N,280
250614A,SF,15,21,39,19,E,33,627,FUTURE,,AVAIL,N,290
250614A,SF,21,21,39,19,E,33,627,FUTURE,,AVAIL,N,290
250614A,SF,17,21,39,19,E,33,627,FUTURE,,AVAIL,N,290
250614A,SF,20,1,18,18,E,33,594,FUTURE,,AVAIL,N,290
250614A,SF,14,21,39,19,E,33,627,FUTURE,,AVAIL,N,290
250614A,SF,8,21,26,6,D,41,246,FUTURE,,AVAIL,N,280
250614A,SF,13,21,39,19,E,33,627,FUTURE,,AVAIL,N,290
250614A,SF,17,1,18,18,E,33,594,FUTURE,,AVAIL,N,290
250614A,SG,18,1,4,4,F,26,104,FUTURE,,AVAIL,N,320
250614A,SG,16,1,29,29,F,26,754,FUTURE,,AVAIL,N,320
250614A,SG,11,1,25,25,F,26,650,FUTURE,,AVAIL,N,310
250614A,SG,22,1,33,33,F,26,858,FUTURE,,AVAIL,N,320
250614A,SG,19,1,31,31,F,26,806,FUTURE,,AVAIL,N,320
250614A,SG,21,1,32,32,F,26,832,FUTURE,,AVAIL,N,320
250614A,SG,6,1,22,22,F,26,572,FUTURE,,AVAIL,N,310
250614A,SG,13,1,26,26,F,26,676,FUTURE,,AVAIL,N,320
250614A,SG,10,1,24,24,F,26,624,FUTURE,,AVAIL,N,310
250614A,SG,9,1,24,24,F,26,624,FUTURE,,AVAIL,N,310
250614A,SG,7,1,22,22,F,26,572,FUTURE,,AVAIL,N,310
250614A,SG,14,1,27,27,F,26,702,FUTURE,,AVAIL,N,320
250614A,SG,15,1,28,28,F,26,728,FUTURE,,AVAIL,N,320
250614A,SG,12,1,26,26,F,26,676,FUTURE,,AVAIL,N,310
250614A,SG,24,1,34,34,F,26,884,FUTURE,,AVAIL,N,320
250614A,SG,17,1,29,29,F,26,754,FUTURE,,AVAIL,N,320
250614A,SG,25,1,35,35,F,26,910,FUTURE,,AVAIL,N,320
250614A,SG,23,1,33,33,F,26,858,FUTURE,,AVAIL,N,320
250614A,SG,20,1,31,31,F,26,806,FUTURE,,AVAIL,N,320
250614A,SG,8,1,23,23,F,26,598,FUTURE,,AVAIL,N,310
250614A,SG,18,6,30,25,F,26,650,FUTURE,,AVAIL,N,320
250614A,SH,9,1,18,18,F,26,468,FUTURE,,AVAIL,N,330
250614A,SH,12,1,18,18,F,26,468,FUTURE,,AVAIL,N,330
250614A,SH,24,1,18,18,F,26,468,FUTURE,,AVAIL,N,340
250614A,SH,20,1,18,18,F,26,468,FUTURE,,AVAIL,N,340
250614A,SH,10,1,18,18,F,26,468,FUTURE,,AVAIL,N,330
250614A,SH,15,1,18,18,F,26,468,FUTURE,,AVAIL,N,340
250614A,SH,25,1,18,18,F,26,468,FUTURE,,AVAIL,N,340
250614A,SH,23,1,18,18,F,26,468,FUTURE,,AVAIL,N,340
250614A,SH,18,1,18,18,F,26,468,FUTURE,,AVAIL,N,340
250614A,SH,19,1,18,18,F,26,468,FUTURE,,AVAIL,N,340
250614A,SH,21,1,18,18,F,26,468,FUTURE,,AVAIL,N,340
250614A,SH,17,1,18,18,F,26,468,FUTURE,,AVAIL,N,340
250614A,SH,6,1,18,18,F,26,468,FUTURE,,AVAIL,N,330
250614A,SH,22,1,18,18,F,26,468,FUTURE,,AVAIL,N,340
250614A,SH,16,1,18,18,F,26,468,FUTURE,,AVAIL,N,340
250614A,SH,13,1,18,18,F,26,468,FUTURE,,AVAIL,N,340
250614A,SH,7,1,18,18,F,26,468,FUTURE,,AVAIL,N,330
250614A,SH,8,1,18,18,F,26,468,FUTURE,,AVAIL,N,330
250614A,SH,11,1,18,18,F,26,468,FUTURE,,AVAIL,N,330
250614A,SH,14,1,18,18,F,26,468,FUTURE,,AVAIL,N,340
250614A,STE1,GA0,1,25,25,J,80,2000,SUITES,,AVAIL,N,100
250614A,STE2,GA0,1,25,25,J,80,2000,SUITES,,AVAIL,N,100
250614A,STE4,GA0,1,25,25,J,80,2000,SUITES,,AVAIL,N,100
250614A,TSL,GA0,41,50,10,G,115,1150,FUTURE,,AVAIL,N,350
250614AF,GA1,GA0,1,25,25,A,0,0,OPEN,,AVAIL,N,10
250614AG,GA1,GA0,1,50,50,A,0,0,OPEN,,AVAIL,N,10
250614AM,GA1,GA0,2,25,24,A,50,1200,OPEN,,AVAIL,N,10
250614E,FLD1,B,1,30,30,A,173,5190,KILL,,AVAIL,Y,360
250614E,FLD2,A,21,30,10,A,173,1730,DIST-OPEN,,AVAIL,N,20
250614E,FLD2,B,1,30,30,A,173,5190,KILL,,AVAIL,Y,370
250614E,INDST1,GA0,1,50,50,J,80,4000,SUITES,,AVAIL,N,100
250614E,NA,19,1,36,36,E,41,1476,DIST-OPEN,,AVAIL,N,40
250614E,NA,22,22,36,15,E,41,615,DIST-OPEN,,AVAIL,N,40
250614E,NA,24,1,36,36,E,41,1476,DIST-OPEN,,AVAIL,N,40
250614E,NA,21,1,36,36,E,41,1476,DIST-OPEN,,AVAIL,N,40
250614E,NA,15,1,36,36,E,41,1476,DIST-OPEN,,AVAIL,N,40
250614E,NA,7,1,36,36,D,49,1764,DIST-OPEN,,AVAIL,N,30
250614E,NA,11,1,36,36,D,49,1764,DIST-OPEN,,AVAIL,N,30
250614E,NA,1,11,36,26,D,49,1274,DIST-OPEN,,AVAIL,N,30
250614E,NA,5,1,36,36,D,49,1764,DIST-OPEN,,AVAIL,N,30
250614E,NA,17,1,36,36,E,41,1476,DIST-OPEN,,AVAIL,N,40
